,index,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
127,45470,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,70.43333333,3,5,128,1,1,1,3,15,0,2,1,1,62,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.894,14.001,4,97,2,1,0
128,45471,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,71.01666667,3,5,129,1,1,1,3,30,0,2,1,1,63,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.602,14.241,4,112,1,0,1
129,45472,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,71.6,3,5,130,1,1,1,3,30,15,2,1,2,63,67,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.017,15.932,5,91,1,0,0
130,45473,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,72.21666667,3,5,131,1,1,1,3,40,15,2,2,1,64,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.693,9.136,2,84,2,0,1
131,45474,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,72.9,3,5,132,1,1,2,3,0,0,2,2,1,65,67,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,7.718,5.25,0,0,2,1,0
132,45475,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,122.3666667,3,6,133,1,1,2,3,15,0,1,1,1,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,3.663,1,104,1,0,0
133,45476,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,122.5666667,3,6,134,1,1,2,3,30,0,1,1,1,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.161,1.662,1,103,1,0,-1
134,45477,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,122.8166667,3,6,135,1,1,2,3,30,15,1,1,2,67,68,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14.284,16.292,4,107,1,0,0
135,45478,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,123.35,3,6,136,1,1,2,3,30,30,1,2,2,67,69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,26.186,24.906,6,74,0,0,1
136,45479,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,124.0166667,3,6,137,1,1,2,3,30,40,1,1,2,67,70,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18.283,18.29,6,107,2,0,0
137,45480,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,124.6166667,3,6,138,1,1,2,3,40,40,1,2,1,68,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,14.292,13.223,3,78,2,1,1
138,45481,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,125.2166667,3,6,139,1,1,2,3,40,AD,1,2,2,68,71,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.367,11.977,0,0,2,1,0
139,45482,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,125.9666667,3,6,140,1,1,2,3,40,40,1,1,1,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.074,6.424,1,109,2,0,1
140,45483,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,126.2833333,3,6,141,1,1,2,3,AD,40,1,1,1,70,71,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634,1.046,1,108,2,0,-1
141,45484,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,126.6,3,6,142,1,1,3,3,0,0,1,2,1,71,71,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.642,7.333,3,73,1,0,0
142,45485,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,127.4666667,3,7,143,1,1,3,3,15,0,2,1,1,72,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.879,32.075,8,107,1,0,1
143,45486,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,128.2166667,3,7,144,1,1,3,3,15,15,2,1,2,72,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.114,21.896,7,111,1,0,1
144,45487,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,129.6666667,3,7,145,1,1,3,3,15,30,2,1,2,72,73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.14,47.938,11,107,1,1,0
145,45488,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,130.5166667,3,7,146,1,1,3,3,15,40,2,2,2,72,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.618,14.954,3,94,0,0,0
146,45489,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,131.5666667,3,7,147,1,1,3,4,0,0,2,1,2,72,75,2,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,29.488,16.337,5,93,1,0,0
147,45490,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,131.9833333,3,8,148,1,1,3,4,15,0,1,1,1,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77,5.902,1,93,2,1,1
148,45491,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,132.2833333,3,8,149,1,1,3,4,30,0,1,1,1,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.427,4.59,1,109,2,0,0
149,45492,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,132.8833333,3,8,150,1,1,3,4,40,0,1,1,1,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.232,8.654,1,102,2,0,1
150,45493,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,133.1666667,3,8,151,1,1,3,4,40,15,1,2,2,75,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.646,8.023,2,77,0,0,1
151,45494,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,133.6833333,3,8,152,1,1,4,4,0,0,1,2,1,76,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.66,3.68,1,78,1,0,1
152,45495,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,134.6333333,3,9,153,1,1,4,4,15,0,2,1,1,77,76,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.326,4.879,2,102,2,1,0
153,45496,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,135.15,3,9,154,1,1,4,4,30,0,2,2,1,78,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.924,14.386,4,80,1,0,0
154,45497,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,136.0333333,3,9,155,1,1,4,4,40,0,2,2,1,79,76,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.929,1.258,0,0,1,1,-1
155,45498,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,136.7833333,3,9,156,1,1,5,4,0,0,2,1,1,80,76,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,8.018,6.473,2,97,1,0,0
156,45499,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,136.6833333,3,10,157,1,1,5,4,15,0,1,1,1,81,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.384,3.263,1,94,2,0,0
157,45500,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,136.9666667,3,10,158,1,1,5,4,15,15,1,2,2,81,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.511,36.157,10,71,0,0,0
158,45501,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,137.8666667,3,10,159,1,1,5,4,15,30,1,1,2,81,78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.693,15.932,4,99,1,1,0
159,45502,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,138.3,3,10,160,1,1,5,4,30,30,1,1,1,82,78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834,0.991,1,99,2,1,-1
160,45503,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,138.65,3,10,161,1,1,5,4,40,30,1,2,1,83,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.657,12.29,3,77,1,0,0
161,45504,2023-wimbledon-2309,Ons Jabeur,Bianca Andreescu,139.3333333,3,10,162,2,1,6,4,0,0,1,1,1,84,78,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.475,15.072,1,108,2,1,1
0,45507,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,0,1,1,1,0,0,0,0,0,15,2,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.454,15.246,5,102,1,0,0
1,45508,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,0.433333333,1,1,2,0,0,0,0,15,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41.629,34.672,8,89,1,0,1
2,45509,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,1.116666667,1,1,3,0,0,0,0,15,30,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41.504,37.215,11,92,2,0,0
3,45510,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,2.1,1,1,4,0,0,0,0,15,40,2,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.712,0.902,1,105,2,0,-1
4,45511,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,2.45,1,1,5,0,0,0,1,0,0,2,2,2,1,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.914,7.609,3,93,2,0,0
5,45512,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,3.9,1,2,6,0,0,0,1,0,15,1,1,2,1,5,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.878,22.469,6,86,1,0,1
6,45513,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,4.533333333,1,2,7,0,0,0,1,15,15,1,1,1,2,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.574,1.488,1,90,0,1,-1
7,45514,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,4.916666667,1,2,8,0,0,0,1,30,15,1,1,1,3,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16,11.517,3,81,2,1,0
8,45515,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,5.4,1,2,9,0,0,0,1,40,15,1,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.519,3.132,1,91,0,0,1
9,45516,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,5.816666667,1,2,10,0,0,1,1,0,0,1,1,1,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.513,9.964,1,81,2,1,0
10,45517,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,6.716666667,1,3,11,0,0,1,1,15,0,2,2,1,6,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.101,0.75,0,0,2,0,-1
11,45518,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,7.233333333,1,3,12,0,0,1,1,15,15,2,2,2,6,6,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.593,18.199,5,90,1,0,0
12,45519,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,7.916666667,1,3,13,0,0,1,1,30,15,2,1,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.452,25.325,4,104,1,0,0
13,45520,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,8.5,1,3,14,0,0,1,1,40,15,2,2,1,8,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.954,2.349,0,0,2,1,-1
14,45521,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,9.133333333,1,3,15,0,0,1,1,40,30,2,2,2,8,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5.908,5.435,1,96,2,0,1
15,45522,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,9.8,1,3,16,0,0,1,1,40,40,2,1,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,14.823,14.44,3,85,1,0,0
16,45523,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,10.3,1,3,17,0,0,1,1,AD,40,2,2,1,9,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.794,4.319,0,0,1,1,1
17,45524,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,10.88333333,1,3,18,0,0,2,1,0,0,2,2,1,10,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,8.024,5.739,2,92,1,0,0
18,45525,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,11.45,1,4,19,0,0,2,1,0,15,1,1,2,10,9,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.753,18.868,6,83,1,0,1
19,45526,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,12.06666667,1,4,20,0,0,2,1,15,15,1,2,1,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.764,11.911,3,75,0,0,0
20,45527,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,12.75,1,4,21,0,0,2,1,15,30,1,1,2,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.907,11.358,2,98,1,0,1
21,45528,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,13.21666667,1,4,22,0,0,2,1,15,40,1,2,2,11,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,32.835,29.344,6,78,1,1,0
22,45529,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,14.06666667,1,4,23,0,0,2,2,0,0,1,2,2,11,12,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4.468,4.421,2,77,2,1,1
23,45530,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,14.78333333,1,5,24,0,0,2,2,0,15,2,2,2,11,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.785,11.122,3,91,2,0,1
24,45531,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,15.48333333,1,5,25,0,0,2,2,15,15,2,1,1,12,13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14.735,16.524,4,92,2,1,0
25,45532,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,16,1,5,26,0,0,2,2,30,15,2,2,1,13,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.062,14.572,4,93,1,1,1
26,45533,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,16.73333333,1,5,27,0,0,2,2,30,30,2,2,2,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.477,3.832,1,94,2,0,-1
27,45534,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,17.61666667,1,5,28,0,0,2,2,30,40,2,2,2,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.274,3.36,1,93,2,0,0
28,45535,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,18.23333333,1,5,29,0,0,2,2,40,40,2,2,1,14,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6.7,6.825,0,0,2,1,1
29,45536,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,19.06666667,1,5,30,0,0,2,2,40,AD,2,1,2,14,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.075,15.774,3,98,2,0,0
30,45537,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,19.55,1,5,31,0,0,2,3,0,0,2,1,2,14,17,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.541,3.326,1,89,2,1,-1
31,45538,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,19.86666667,1,6,32,0,0,2,3,0,15,1,1,2,14,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.663,17.37,6,81,1,1,1
32,45539,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,20.45,1,6,33,0,0,2,3,0,30,1,1,2,14,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.011,43.396,8,86,0,0,1
33,45540,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,21.2,1,6,34,0,0,2,3,0,40,1,1,2,14,20,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.794,5.703,2,79,2,1,1
34,45541,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,21.65,1,6,35,0,0,2,4,0,0,1,2,2,14,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,9.304,8.412,2,82,0,1,1
35,45542,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,22.48333333,1,7,36,0,0,2,4,0,15,2,1,2,14,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374,0.905,1,104,2,1,-1
36,45543,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,22.8,1,7,37,0,0,2,4,15,15,2,1,1,15,22,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.541,41.376,10,106,2,0,0
37,45544,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,23.5,1,7,38,0,0,2,4,15,30,2,1,2,15,23,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.188,7.453,3,103,2,0,0
38,45545,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,23.96666667,1,7,39,0,0,2,4,15,40,2,1,2,15,24,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20.113,17.312,5,92,2,1,0
39,45546,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,24.46666667,1,7,40,0,0,2,5,0,0,2,1,2,15,25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.885,16.158,1,104,2,0,1
40,45547,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,24.95,1,8,41,0,0,2,5,0,15,1,1,2,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.635,18.709,4,102,2,0,0
41,45548,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,25.53333333,1,8,42,0,0,2,5,0,30,1,2,2,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.439,7.209,2,69,0,0,0
42,45549,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,26.11666667,1,8,43,0,0,2,5,15,30,1,1,1,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.211,2.889,1,98,0,0,0
43,45550,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,26.5,1,8,44,0,0,2,5,15,40,1,2,2,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.513,8.621,2,81,1,0,1
44,45551,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,27.06666667,1,8,45,0,0,2,5,30,40,1,2,1,17,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.713,2.937,1,76,1,0,0
45,45552,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,27.63333333,1,8,46,0,0,2,5,40,40,1,1,1,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.402,2.733,1,98,1,1,1
46,45553,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,28.03333333,1,8,47,0,0,2,5,AD,40,1,1,1,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.897,5.78,1,100,2,0,1
47,45554,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,28.5,1,8,48,0,0,2,5,40,40,1,2,2,19,29,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.472,2.357,0,0,1,1,0
48,45555,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,29.08333333,1,8,49,0,0,2,5,40,AD,1,2,2,19,30,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.945,29.712,6,75,1,0,0
49,45556,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,29.98333333,1,8,50,0,0,2,5,40,40,1,2,1,20,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,14.177,9.434,3,79,0,0,0
50,45557,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,30.68333333,1,8,51,0,0,2,5,AD,40,1,2,1,21,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.266,2.796,1,78,0,1,1
51,45558,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,31.31666667,1,8,52,0,0,3,5,0,0,1,2,1,22,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.83,2.808,1,75,1,0,1
52,45559,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,32.08333333,1,9,53,0,0,3,5,0,15,2,1,2,22,31,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.011,15.536,5,102,2,0,0
53,45560,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,32.53333333,1,9,54,0,0,3,5,0,30,2,1,2,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.516,8.349,1,107,2,1,0
54,45561,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,32.93333333,1,9,55,0,0,3,5,0,40,2,2,2,22,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.753,11.982,3,96,1,1,1
55,45562,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,33.63333333,1,9,56,0,1,3,6,0,0,2,2,2,22,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.209,3.587,1,90,2,1,1
56,45563,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,36.25,2,1,57,0,1,0,0,15,0,1,1,1,23,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,3.793,1,86,0,1,0
57,45564,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,36.66666667,2,1,58,0,1,0,0,30,0,1,1,1,24,34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21.114,23.191,5,86,0,0,1
58,45565,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,37.23333333,2,1,59,0,1,0,0,40,0,1,1,1,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.325,5.026,1,85,1,0,0
59,45566,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,37.63333333,2,1,60,0,1,0,0,40,15,1,1,2,25,35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.502,10.291,4,82,1,0,1
60,45567,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,38.1,2,1,61,0,1,0,0,40,30,1,1,2,25,36,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.796,3.722,2,81,1,0,1
61,45568,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,38.5,2,1,62,0,1,1,0,0,0,1,1,1,26,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.84,31.534,9,90,2,0,0
62,45569,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,39.73333333,2,2,63,0,1,1,0,0,15,2,1,2,26,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.498,5.912,1,101,2,0,0
63,45570,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,40.35,2,2,64,0,1,1,0,0,30,2,1,2,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.933,5.794,1,94,2,1,-1
64,45571,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,40.71666667,2,2,65,0,1,1,0,15,30,2,1,1,27,38,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,49.942,49.302,12,104,2,1,1
65,45572,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,41.53333333,2,2,66,0,1,1,0,30,30,2,1,1,28,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.94,14.103,4,98,0,0,1
66,45573,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,42.1,2,2,67,0,1,1,0,30,40,2,2,2,28,39,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.487,7.134,3,95,1,0,1
67,45574,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,42.88333333,2,2,68,0,1,1,0,40,40,2,1,1,29,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.744,8.327,2,105,2,0,0
68,45575,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,43.31666667,2,2,69,0,1,1,0,40,AD,2,1,2,29,40,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.308,14.68,5,104,2,0,1
69,45576,2023-wimbledon-2310,Natalija Stevanovic,Petra Kvitova,43.88333333,2,2,70,0,1,1,0,40,40,2,1,1,30,40,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.211,11.129,2,98,1,0,-1
